4.472117121068208689e-15,-1.399574900418087964e-14,6.202702702702702453e+01,2.325824175824175484e+02,4.396551724137929540e+01,3.642857142857148034e+01,5.919642857142861203e+01,2.684210526315792222e+01,1.565789473684210691e+02,5.100000000000000000e+01
9.807692307692311928e+00,-1.399574900418087964e-14,4.364864864864864558e+01,2.409890109890109784e+02,6.594827586206895376e+01,2.732142857142862269e+01,4.098214285714289673e+01,1.789473684210528859e+01,1.565789473684210691e+02,1.121999999999999886e+02
2.550000000000000355e+01,3.669064748201424919e+00,3.445945945945945965e+01,2.493956043956043800e+02,8.793103448275860501e+01,1.821428571428576504e+01,3.642857142857146613e+01,4.473684210526343463e+00,1.386842105263158089e+02,1.886999999999999886e+02
4.903846153846154010e+01,1.100719424460430318e+01,2.986486486486486314e+01,2.437912087912087600e+02,9.672413793103447688e+01,4.553571428571478563e+00,4.098214285714289673e+01,2.758904216193514003e-14,1.028947368421052886e+02,2.396999999999999886e+02
6.865384615384616041e+01,1.651079136690646010e+01,2.067567567567567366e+01,2.353846153846153584e+02,1.099137931034482563e+02,4.998085278984376600e-14,3.642857142857146613e+01,4.473684210526343463e+00,8.500000000000002842e+01,2.498999999999999773e+02
9.415384615384614619e+01,2.384892086330933836e+01,1.837837837837837540e+01,2.213736263736263652e+02,1.362931034482758434e+02,9.107142857142907388e+00,1.821428571428575083e+01,8.947368421052658505e+00,8.052631578947371338e+01,2.396999999999999886e+02
1.275000000000000000e+02,3.485611510791365930e+01,1.837837837837837540e+01,1.905494505494505404e+02,1.626724137931034306e+02,3.187500000000005329e+01,4.553571428571463464e+00,8.947368421052658505e+00,7.157894736842108330e+01,2.243999999999999773e+02
1.490769230769230660e+02,4.769784172661869093e+01,1.148648648648648241e+01,1.653296703296703072e+02,1.758620689655172384e+02,4.553571428571434154e+01,3.416711358283919253e-14,4.473684210526343463e+00,5.815789473684213107e+01,2.141999999999999886e+02
1.902692307692307736e+02,5.687050359712229408e+01,-4.246603069191223767e-15,1.317032967032967008e+02,2.110344827586206691e+02,5.919642857142862624e+01,9.107142857142891401e+00,8.947368421052658505e+00,4.473684210526318594e+01,1.835999999999999943e+02
2.177307692307692264e+02,7.154676258992805060e+01,-4.246603069191223767e-15,9.527472527472527020e+01,2.286206896551724128e+02,7.741071428571434865e+01,9.107142857142891401e+00,8.947368421052658505e+00,4.026315789473687090e+01,1.580999999999999943e+02
2.432307692307692264e+02,9.539568345323739607e+01,2.297297297297292928e+00,6.725274725274724119e+01,2.506034482758620641e+02,1.001785714285714874e+02,1.366071428571432200e+01,4.473684210526343463e+00,2.684210526315792222e+01,1.325999999999999943e+02
2.491153846153846132e+02,1.100719424460431526e+02,9.189189189189185925e+00,5.324175824175824090e+01,2.506034482758620641e+02,1.183928571428572099e+02,1.821428571428575083e+01,4.473684210526343463e+00,2.236842105263160718e+01,1.172999999999999972e+02
2.530384615384615188e+02,1.320863309352517945e+02,1.837837837837837540e+01,3.923076923076922640e+01,2.418103448275861922e+02,1.366071428571429180e+02,2.732142857142860848e+01,4.473684210526343463e+00,2.684210526315792222e+01,1.070999999999999943e+02
2.550000000000000000e+02,1.522661870503597186e+02,2.986486486486486314e+01,2.802197802197802190e+01,2.242241379310344769e+02,1.548214285714286405e+02,4.098214285714289673e+01,4.473684210526343463e+00,1.789473684210528859e+01,8.670000000000000284e+01
2.451923076923076792e+02,1.779496402877697676e+02,3.905405405405404906e+01,1.681318681318681385e+01,1.934482758620689538e+02,1.775892857142857792e+02,5.919642857142861203e+01,4.473684210526343463e+00,8.947368421052658505e+00,6.629999999999999716e+01
2.393076923076922924e+02,1.907913669064748206e+02,4.364864864864864558e+01,1.304512053934558935e-15,1.582758620689654947e+02,1.912500000000000568e+02,7.285714285714290384e+01,4.473684210526343463e+00,2.758904216193514003e-14,6.119999999999999574e+01
2.255769230769230660e+02,2.146402877697841802e+02,6.202702702702702453e+01,1.120879120879120983e+01,1.362931034482758434e+02,2.094642857142857792e+02,7.741071428571432023e+01,1.789473684210528859e+01,8.947368421052658505e+00,5.610000000000000142e+01
2.216538461538461320e+02,2.311510791366906403e+02,7.810810810810811233e+01,1.120879120879120983e+01,1.231034482758620499e+02,2.322321428571429180e+02,8.196428571428575083e+01,2.236842105263160718e+01,8.947368421052658505e+00,4.589999999999999858e+01
2.118461538461538396e+02,2.458273381294964111e+02,9.878378378378377533e+01,1.961538461538461320e+01,1.011206896551723986e+02,2.504464285714286405e+02,9.107142857142861203e+01,2.684210526315792222e+01,1.342105263157897355e+01,3.060000000000000142e+01
2.059615384615384528e+02,2.513309352517985644e+02,1.217567567567567579e+02,2.521978021978021900e+01,7.474137931034481142e+01,2.504464285714286405e+02,1.092857142857143344e+02,3.578947368421054875e+01,1.342105263157897355e+01,3.060000000000000142e+01
2.020384615384615188e+02,2.513309352517985644e+02,1.424324324324324209e+02,3.082417582417582125e+01,5.275862068965516016e+01,2.550000000000000853e+02,1.275000000000000426e+02,4.473684210526318594e+01,1.789473684210528859e+01,3.060000000000000142e+01
1.981153846153846132e+02,2.513309352517985644e+02,1.677027027027027088e+02,4.203296703296702930e+01,3.517241379310343774e+01,2.550000000000000853e+02,1.502678571428571956e+02,5.368421052631581603e+01,1.789473684210528859e+01,2.550000000000000355e+01
1.922307692307692264e+02,2.494964028776978466e+02,1.929729729729729684e+02,5.884615384615383959e+01,1.318965517241377938e+01,2.413392857142857792e+02,1.684821428571429180e+02,6.263157894736844611e+01,1.789473684210528859e+01,1.530000000000000249e+01
1.883076923076922924e+02,2.439928057553956933e+02,2.113513513513513544e+02,7.005494505494505120e+01,-1.332267629550187849e-14,2.140178571428572241e+02,1.775892857142857792e+02,6.263157894736844611e+01,1.789473684210528859e+01,3.913536161803676805e-15
1.824230769230769056e+02,2.366546762589927937e+02,2.251351351351351298e+02,8.126373626373626280e+01,4.396551724137918171e+00,2.049107142857143629e+02,2.003571428571429180e+02,8.052631578947371338e+01,3.578947368421054875e+01,5.100000000000003197e+00
1.804615384615384528e+02,2.311510791366906403e+02,2.389189189189189335e+02,9.527472527472527020e+01,4.396551724137918171e+00,1.912500000000000568e+02,2.094642857142857792e+02,9.394736842105265850e+01,4.026315789473687090e+01,5.100000000000003197e+00
1.785000000000000000e+02,2.219784172661870514e+02,2.527027027027027088e+02,1.289010989010988908e+02,4.396551724137918171e+00,1.730357142857143629e+02,2.322321428571429180e+02,1.118421052631579187e+02,4.473684210526318594e+01,5.100000000000003197e+00
1.745769230769230660e+02,2.146402877697841802e+02,2.550000000000000000e+02,1.429120879120879124e+02,4.396551724137918171e+00,1.457142857142857792e+02,2.504464285714286405e+02,1.252631578947368638e+02,5.368421052631581603e+01,3.913536161803676805e-15
1.726153846153846132e+02,2.091366906474819984e+02,2.550000000000000000e+02,1.681318681318681172e+02,4.396551724137918171e+00,1.229464285714286262e+02,2.550000000000000568e+02,1.386842105263158089e+02,6.263157894736844611e+01,5.100000000000003197e+00
1.706538461538461604e+02,2.054676258992805629e+02,2.527027027027027088e+02,1.849450549450549204e+02,1.758620689655171176e+01,1.047321428571429180e+02,2.550000000000000568e+02,1.565789473684210691e+02,7.157894736842108330e+01,1.020000000000000284e+01
1.647692307692307736e+02,1.999640287769784095e+02,2.504054054054054177e+02,2.045604395604395336e+02,3.517241379310343774e+01,9.107142857142862624e+01,2.504464285714286405e+02,1.789473684210526585e+02,7.605263157894739834e+01,1.530000000000000249e+01
1.628076923076922924e+02,1.962949640287769739e+02,2.435135135135135158e+02,2.185714285714285552e+02,4.836206896551723133e+01,8.651785714285719564e+01,2.413392857142857792e+02,1.923684210526315894e+02,8.052631578947371338e+01,2.040000000000000213e+01
1.628076923076922924e+02,1.926258992805755383e+02,2.297297297297297405e+02,2.269780219780219568e+02,6.594827586206895376e+01,5.919642857142862624e+01,2.231250000000000568e+02,1.968421052631579187e+02,9.842105263157897355e+01,2.550000000000000355e+01
1.608461538461538396e+02,1.889568345323741028e+02,2.205405405405405475e+02,2.353846153846153584e+02,7.913793103448274735e+01,5.008928571428577214e+01,2.003571428571429180e+02,2.102631578947368496e+02,1.073684210526316036e+02,2.550000000000000355e+01
1.608461538461538396e+02,1.834532374100719494e+02,2.113513513513513544e+02,2.465934065934065700e+02,1.011206896551723986e+02,4.553571428571434154e+01,1.684821428571429180e+02,2.281578947368421098e+02,1.207894736842105488e+02,2.550000000000000355e+01
1.588846153846153868e+02,1.797841726618704854e+02,2.090540540540540633e+02,2.549999999999999716e+02,1.274999999999999858e+02,4.553571428571434154e+01,1.502678571428571956e+02,2.460526315789473983e+02,1.342105263157895081e+02,3.570000000000000284e+01
1.588846153846153868e+02,1.797841726618704854e+02,2.044594594594594525e+02,2.549999999999999716e+02,1.494827586206896513e+02,5.008928571428577214e+01,1.457142857142857508e+02,2.550000000000000284e+02,1.431578947368421382e+02,4.589999999999999858e+01
1.588846153846153868e+02,1.779496402877697676e+02,1.929729729729729684e+02,2.465934065934065700e+02,1.802586206896551460e+02,5.919642857142862624e+01,1.366071428571429180e+02,2.505263157894736992e+02,1.565789473684210691e+02,6.119999999999999574e+01
1.608461538461538396e+02,1.761151079136690498e+02,1.860810810810810949e+02,2.353846153846153584e+02,2.110344827586206691e+02,6.375000000000005684e+01,1.183928571428571814e+02,2.415789473684210691e+02,1.744736842105263293e+02,7.139999999999999147e+01
1.628076923076922924e+02,1.742805755395683320e+02,1.860810810810810949e+02,2.297802197802197668e+02,2.286206896551724128e+02,6.375000000000005684e+01,1.047321428571429038e+02,2.371052631578947398e+02,1.834210526315789593e+02,7.650000000000000000e+01
1.686923076923076792e+02,1.706115107913668965e+02,1.814864864864864842e+02,2.185714285714285552e+02,2.330172413793103203e+02,9.107142857142862624e+01,9.562500000000004263e+01,2.281578947368421098e+02,1.923684210526315894e+02,8.670000000000000284e+01
1.706538461538461604e+02,1.706115107913668965e+02,1.768918918918919019e+02,2.129670329670329352e+02,2.462068965517241281e+02,1.047321428571429180e+02,9.107142857142861203e+01,2.102631578947368496e+02,2.057894736842105488e+02,1.020000000000000000e+02
1.726153846153846132e+02,1.706115107913668965e+02,1.722972972972972912e+02,2.017582417582417520e+02,2.550000000000000000e+02,1.320535714285715017e+02,8.651785714285718143e+01,1.923684210526315894e+02,2.236842105263158089e+02,1.172999999999999972e+02
1.745769230769230660e+02,1.724460431654676142e+02,1.700000000000000000e+02,1.933516483516483220e+02,2.550000000000000000e+02,1.548214285714286405e+02,8.651785714285718143e+01,1.834210526315789593e+02,2.415789473684210691e+02,1.325999999999999943e+02
1.785000000000000000e+02,1.724460431654676142e+02,1.700000000000000000e+02,1.877472527472527304e+02,2.506034482758620641e+02,1.730357142857143629e+02,8.196428571428575083e+01,1.744736842105263293e+02,2.460526315789473983e+02,1.479000000000000057e+02
1.804615384615384528e+02,1.742805755395683320e+02,1.677027027027027088e+02,1.793406593406593288e+02,2.418103448275861922e+02,1.958035714285715017e+02,9.107142857142861203e+01,1.610526315789473983e+02,2.460526315789473983e+02,1.580999999999999943e+02
1.843846153846153868e+02,1.742805755395683320e+02,1.631081081081080981e+02,1.681318681318681172e+02,2.330172413793103203e+02,2.231250000000000568e+02,1.047321428571429038e+02,1.431578947368421382e+02,2.415789473684210691e+02,1.733999999999999773e+02
1.843846153846153868e+02,1.742805755395683320e+02,1.585135135135135158e+02,1.625274725274725256e+02,2.242241379310344769e+02,2.367857142857143629e+02,1.138392857142857650e+02,1.297368421052631788e+02,2.371052631578947398e+02,1.835999999999999943e+02
1.922307692307692264e+02,1.779496402877697676e+02,1.608108108108108070e+02,1.625274725274725256e+02,1.978448275862068897e+02,2.276785714285715017e+02,1.275000000000000426e+02,1.431578947368421382e+02,2.281578947368421098e+02,1.937999999999999829e+02
1.941923076923076792e+02,1.797841726618704854e+02,1.608108108108108070e+02,1.569230769230769056e+02,1.890517241379310178e+02,2.367857142857143629e+02,1.411607142857143344e+02,1.297368421052631788e+02,2.236842105263158089e+02,2.141999999999999886e+02
1.981153846153846132e+02,1.797841726618704854e+02,1.608108108108108070e+02,1.513186813186813140e+02,1.714655172413793025e+02,2.504464285714286405e+02,1.593750000000000568e+02,1.207894736842105488e+02,2.102631578947368496e+02,2.345999999999999943e+02
2.059615384615384528e+02,1.816187050359712316e+02,1.608108108108108070e+02,1.485164835164835040e+02,1.670689655172413666e+02,2.550000000000000853e+02,1.730357142857143344e+02,1.163157894736842337e+02,1.968421052631579187e+02,2.447999999999999829e+02
2.138076923076922924e+02,1.834532374100719494e+02,1.608108108108108070e+02,1.485164835164835040e+02,1.670689655172413666e+02,2.550000000000000853e+02,1.866964285714286120e+02,1.252631578947368638e+02,1.878947368421052886e+02,2.498999999999999773e+02
2.196923076923076792e+02,1.871223021582733850e+02,1.608108108108108070e+02,1.457142857142856940e+02,1.538793103448275872e+02,2.458928571428572241e+02,2.003571428571429180e+02,1.297368421052631788e+02,1.744736842105263293e+02,2.549999999999999716e+02
2.216538461538461320e+02,1.907913669064748206e+02,1.608108108108108070e+02,1.401098901098901024e+02,1.362931034482758434e+02,2.322321428571429180e+02,2.185714285714286120e+02,1.342105263157895081e+02,1.610526315789473983e+02,2.549999999999999716e+02
2.236153846153846132e+02,1.926258992805755383e+02,1.608108108108108070e+02,1.345054945054944824e+02,1.274999999999999858e+02,2.231250000000000568e+02,2.322321428571429180e+02,1.342105263157895081e+02,1.565789473684210691e+02,2.549999999999999716e+02
2.275384615384615188e+02,1.981294964028776917e+02,1.631081081081080981e+02,1.373076923076922924e+02,1.143103448275861922e+02,2.094642857142857792e+02,2.413392857142857792e+02,1.386842105263158089e+02,1.521052631578947683e+02,2.396999999999999886e+02
2.314615384615384528e+02,1.999640287769784095e+02,1.654054054054054177e+02,1.373076923076922924e+02,1.187068965517241281e+02,2.003571428571429180e+02,2.458928571428571956e+02,1.521052631578947683e+02,1.476315789473684390e+02,2.345999999999999943e+02
2.373461538461538396e+02,2.036330935251798451e+02,1.677027027027027088e+02,1.373076923076922924e+02,1.187068965517241281e+02,1.866964285714286405e+02,2.504464285714286405e+02,1.700000000000000284e+02,1.431578947368421382e+02,2.295000000000000000e+02
2.412692307692307452e+02,2.073021582733812807e+02,1.700000000000000000e+02,1.345054945054944824e+02,1.099137931034482563e+02,1.775892857142857792e+02,2.550000000000000568e+02,1.789473684210526585e+02,1.386842105263158089e+02,2.243999999999999773e+02
2.471538461538461320e+02,2.109712230215827447e+02,1.745945945945945823e+02,1.345054945054944824e+02,1.011206896551723986e+02,1.730357142857143629e+02,2.504464285714286405e+02,1.878947368421052886e+02,1.386842105263158089e+02,2.192999999999999829e+02
2.510769230769230660e+02,2.146402877697841802e+02,1.791891891891891930e+02,1.317032967032967008e+02,8.793103448275860501e+01,1.639285714285715017e+02,2.413392857142857792e+02,2.013157894736842195e+02,1.431578947368421382e+02,2.040000000000000000e+02
2.530384615384615188e+02,2.183093525179856158e+02,1.814864864864864842e+02,1.317032967032967008e+02,8.793103448275860501e+01,1.548214285714286405e+02,2.322321428571429180e+02,2.147368421052631788e+02,1.476315789473684390e+02,1.835999999999999943e+02
2.550000000000000000e+02,2.201438848920863336e+02,1.837837837837837753e+02,1.317032967032967008e+02,8.793103448275860501e+01,1.457142857142857792e+02,2.231250000000000568e+02,2.281578947368421098e+02,1.521052631578947683e+02,1.682999999999999829e+02
2.510769230769230660e+02,2.274820143884892047e+02,1.860810810810810949e+02,1.373076923076922924e+02,8.353448275862068328e+01,1.366071428571429180e+02,2.049107142857143344e+02,2.281578947368421098e+02,1.565789473684210691e+02,1.733999999999999773e+02
2.471538461538461320e+02,2.293165467625899225e+02,1.883783783783783861e+02,1.373076923076922924e+02,8.353448275862068328e+01,1.183928571428572099e+02,2.003571428571429180e+02,2.326315789473684390e+02,1.655263157894736992e+02,1.682999999999999829e+02
2.432307692307692264e+02,2.348201438848920759e+02,1.929729729729729684e+02,1.401098901098901024e+02,8.353448275862068328e+01,1.092857142857143486e+02,1.912500000000000568e+02,2.415789473684210691e+02,1.789473684210526585e+02,1.631999999999999886e+02
2.412692307692307452e+02,2.403237410071942293e+02,1.998648648648648702e+02,1.429120879120879124e+02,8.353448275862068328e+01,1.183928571428572099e+02,1.821428571428571956e+02,2.460526315789473983e+02,1.878947368421052886e+02,1.631999999999999886e+02
2.432307692307692264e+02,2.458273381294964111e+02,2.067567567567567721e+02,1.485164835164835040e+02,8.353448275862068328e+01,1.183928571428572099e+02,1.730357142857143344e+02,2.460526315789473983e+02,1.968421052631579187e+02,1.580999999999999943e+02
2.393076923076922924e+02,2.513309352517985644e+02,2.136486486486486456e+02,1.541208791208790956e+02,8.353448275862068328e+01,1.047321428571429180e+02,1.639285714285714732e+02,2.415789473684210691e+02,2.057894736842105488e+02,1.631999999999999886e+02
2.314615384615384528e+02,2.531654676258992822e+02,2.159459459459459367e+02,1.541208791208790956e+02,8.353448275862068328e+01,1.001785714285714874e+02,1.548214285714286120e+02,2.326315789473684390e+02,2.192105263157894797e+02,1.631999999999999886e+02
2.275384615384615188e+02,2.550000000000000000e+02,2.182432432432432563e+02,1.541208791208790956e+02,8.353448275862068328e+01,1.001785714285714874e+02,1.502678571428571956e+02,2.281578947368421098e+02,2.281578947368421098e+02,1.631999999999999886e+02
2.295000000000000000e+02,2.494964028776978466e+02,2.228378378378378386e+02,1.625274725274725256e+02,9.232758620689654094e+01,9.562500000000005684e+01,1.411607142857143344e+02,2.102631578947368496e+02,2.371052631578947398e+02,1.835999999999999943e+02
2.295000000000000000e+02,2.494964028776978466e+02,2.274324324324324209e+02,1.653296703296703072e+02,9.232758620689654094e+01,9.562500000000005684e+01,1.366071428571429180e+02,2.102631578947368496e+02,2.415789473684210691e+02,1.886999999999999886e+02
2.295000000000000000e+02,2.513309352517985644e+02,2.320270270270270316e+02,1.681318681318681172e+02,9.232758620689654094e+01,9.562500000000005684e+01,1.320535714285714732e+02,2.013157894736842195e+02,2.505263157894736992e+02,1.937999999999999829e+02
2.275384615384615188e+02,2.531654676258992822e+02,2.366216216216216139e+02,1.737362637362637088e+02,9.672413793103447688e+01,9.562500000000005684e+01,1.229464285714286120e+02,1.923684210526315894e+02,2.550000000000000284e+02,1.988999999999999773e+02
2.275384615384615188e+02,2.494964028776978466e+02,2.389189189189189335e+02,1.821428571428571388e+02,1.055172413793103345e+02,9.562500000000005684e+01,1.092857142857143344e+02,1.834210526315789593e+02,2.550000000000000284e+02,2.090999999999999943e+02
2.255769230769230660e+02,2.458273381294964111e+02,2.435135135135135158e+02,1.905494505494505404e+02,1.099137931034482563e+02,9.562500000000005684e+01,1.047321428571429038e+02,1.700000000000000284e+02,2.505263157894736992e+02,2.141999999999999886e+02
2.255769230769230660e+02,2.439928057553956933e+02,2.504054054054054177e+02,1.961538461538461320e+02,1.143103448275861922e+02,9.562500000000005684e+01,1.047321428571429038e+02,1.655263157894736992e+02,2.415789473684210691e+02,2.243999999999999773e+02
2.255769230769230660e+02,2.421582733812949755e+02,2.550000000000000000e+02,1.961538461538461320e+02,1.143103448275861922e+02,9.562500000000005684e+01,1.047321428571429038e+02,1.610526315789473983e+02,2.371052631578947398e+02,2.295000000000000000e+02
2.295000000000000000e+02,2.366546762589927937e+02,2.550000000000000000e+02,1.961538461538461320e+02,1.231034482758620499e+02,9.107142857142862624e+01,1.047321428571429038e+02,1.476315789473684390e+02,2.192105263157894797e+02,2.396999999999999886e+02
2.295000000000000000e+02,2.384892086330935115e+02,2.550000000000000000e+02,2.045604395604395336e+02,1.274999999999999858e+02,9.107142857142862624e+01,1.047321428571429038e+02,1.386842105263158089e+02,2.147368421052631788e+02,2.447999999999999829e+02
2.334230769230769056e+02,2.384892086330935115e+02,2.550000000000000000e+02,2.185714285714285552e+02,1.318965517241379075e+02,9.562500000000005684e+01,1.047321428571429038e+02,1.342105263157895081e+02,2.057894736842105488e+02,2.447999999999999829e+02
2.353846153846153868e+02,2.366546762589927937e+02,2.550000000000000000e+02,2.269780219780219568e+02,1.406896551724137794e+02,1.001785714285714874e+02,1.001785714285714732e+02,1.297368421052631788e+02,1.968421052631579187e+02,2.498999999999999773e+02
2.393076923076922924e+02,2.366546762589927937e+02,2.550000000000000000e+02,2.297802197802197668e+02,1.494827586206896513e+02,1.092857142857143486e+02,1.001785714285714732e+02,1.297368421052631788e+02,1.878947368421052886e+02,2.498999999999999773e+02
2.432307692307692264e+02,2.348201438848920759e+02,2.527027027027027088e+02,2.325824175824175484e+02,1.582758620689654947e+02,1.183928571428572099e+02,1.001785714285714732e+02,1.252631578947368638e+02,1.789473684210526585e+02,2.447999999999999829e+02
2.451923076923076792e+02,2.366546762589927937e+02,2.504054054054054177e+02,2.353846153846153584e+02,1.626724137931034306e+02,1.183928571428572099e+02,1.001785714285714732e+02,1.207894736842105488e+02,1.700000000000000284e+02,2.396999999999999886e+02
2.471538461538461320e+02,2.384892086330935115e+02,2.504054054054054177e+02,2.381868131868131684e+02,1.670689655172413666e+02,1.183928571428572099e+02,1.001785714285714732e+02,1.118421052631579187e+02,1.655263157894736992e+02,2.345999999999999943e+02
2.491153846153846132e+02,2.403237410071942293e+02,2.504054054054054177e+02,2.381868131868131684e+02,1.802586206896551460e+02,1.320535714285715017e+02,1.047321428571429038e+02,1.163157894736842337e+02,1.610526315789473983e+02,2.192999999999999829e+02
2.530384615384615188e+02,2.403237410071942293e+02,2.504054054054054177e+02,2.409890109890109784e+02,1.846551724137930819e+02,1.366071428571429180e+02,1.001785714285714732e+02,1.163157894736842337e+02,1.521052631578947683e+02,2.141999999999999886e+02
2.510769230769230660e+02,2.403237410071942293e+02,2.481081081081080981e+02,2.465934065934065700e+02,1.890517241379310178e+02,1.411607142857143629e+02,1.047321428571429038e+02,1.207894736842105488e+02,1.476315789473684390e+02,2.090999999999999943e+02
2.510769230769230660e+02,2.421582733812949755e+02,2.504054054054054177e+02,2.465934065934065700e+02,1.978448275862068897e+02,1.502678571428571956e+02,1.229464285714286120e+02,1.163157894736842337e+02,1.476315789473684390e+02,1.988999999999999773e+02
2.530384615384615188e+02,2.458273381294964111e+02,2.504054054054054177e+02,2.465934065934065700e+02,2.110344827586206691e+02,1.593750000000000568e+02,1.275000000000000426e+02,1.118421052631579187e+02,1.476315789473684390e+02,1.886999999999999886e+02
2.510769230769230660e+02,2.476618705035971288e+02,2.481081081081080981e+02,2.465934065934065700e+02,2.198275862068965409e+02,1.639285714285715017e+02,1.138392857142857650e+02,1.118421052631579187e+02,1.431578947368421382e+02,1.785000000000000000e+02
2.451923076923076792e+02,2.494964028776978466e+02,2.458108108108108070e+02,2.465934065934065700e+02,2.286206896551724128e+02,1.684821428571429180e+02,1.138392857142857650e+02,1.118421052631579187e+02,1.342105263157895081e+02,1.733999999999999773e+02
2.471538461538461320e+02,2.476618705035971288e+02,2.435135135135135158e+02,2.465934065934065700e+02,2.330172413793103203e+02,1.684821428571429180e+02,1.229464285714286120e+02,1.118421052631579187e+02,1.252631578947368638e+02,1.682999999999999829e+02
2.412692307692307452e+02,2.494964028776978466e+02,2.458108108108108070e+02,2.409890109890109784e+02,2.418103448275861922e+02,1.821428571428572241e+02,1.366071428571429180e+02,1.163157894736842337e+02,1.252631578947368638e+02,1.580999999999999943e+02
2.373461538461538396e+02,2.513309352517985644e+02,2.458108108108108070e+02,2.409890109890109784e+02,2.462068965517241281e+02,1.866964285714286405e+02,1.366071428571429180e+02,1.163157894736842337e+02,1.252631578947368638e+02,1.580999999999999943e+02
2.334230769230769056e+02,2.513309352517985644e+02,2.504054054054054177e+02,2.437912087912087600e+02,2.506034482758620641e+02,1.958035714285715017e+02,1.411607142857143344e+02,1.163157894736842337e+02,1.252631578947368638e+02,1.530000000000000000e+02
2.314615384615384528e+02,2.513309352517985644e+02,2.527027027027027088e+02,2.437912087912087600e+02,2.550000000000000000e+02,2.049107142857143629e+02,1.502678571428571956e+02,1.163157894736842337e+02,1.252631578947368638e+02,1.479000000000000057e+02
2.314615384615384528e+02,2.513309352517985644e+02,2.550000000000000000e+02,2.437912087912087600e+02,2.550000000000000000e+02,2.140178571428572241e+02,1.548214285714286120e+02,1.207894736842105488e+02,1.207894736842105488e+02,1.376999999999999886e+02
2.295000000000000000e+02,2.494964028776978466e+02,2.550000000000000000e+02,2.437912087912087600e+02,2.550000000000000000e+02,2.231250000000000568e+02,1.593750000000000568e+02,1.252631578947368638e+02,1.207894736842105488e+02,1.325999999999999943e+02
2.255769230769230660e+02,2.458273381294964111e+02,2.550000000000000000e+02,2.409890109890109784e+02,2.506034482758620641e+02,2.322321428571429180e+02,1.639285714285714732e+02,1.342105263157895081e+02,1.163157894736842337e+02,1.325999999999999943e+02
2.216538461538461320e+02,2.439928057553956933e+02,2.550000000000000000e+02,2.409890109890109784e+02,2.506034482758620641e+02,2.367857142857143629e+02,1.684821428571429180e+02,1.386842105263158089e+02,1.163157894736842337e+02,1.275000000000000000e+02
